output_path,identity,generation_method,blend_alpha,saliency_path,w_clean,failures
data/synthetic_probes/morphing/GL_Peiris/GL_Peiris_morph_0p3_2.jpg,GL_Peiris,morphing,0.3,results/crise_maps/crise_tau0p1_GL_Peiris_GL_Peiris_morph_0p3_2_N1000_s8_p0.5_seed420200_saliency_norm.npy,0.06935165822505951,0
data/synthetic_probes/morphing/GL_Peiris/GL_Peiris_morph_0p5_2.jpg,GL_Peiris,morphing,0.5,results/crise_maps/crise_tau0p1_GL_Peiris_GL_Peiris_morph_0p5_2_N1000_s8_p0.5_seed420201_saliency_norm.npy,0.1364845484495163,0
data/synthetic_probes/morphing/GL_Peiris/GL_Peiris_morph_0p7_2.jpg,GL_Peiris,morphing,0.7,results/crise_maps/crise_tau0p1_GL_Peiris_GL_Peiris_morph_0p7_2_N1000_s8_p0.5_seed420202_saliency_norm.npy,0.538419783115387,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p3_0.jpg,Ethan_Hawke,morphing,0.3,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p3_0_N1000_s8_p0.5_seed420203_saliency_norm.npy,-0.023440461605787277,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p5_0.jpg,Ethan_Hawke,morphing,0.5,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p5_0_N1000_s8_p0.5_seed420204_saliency_norm.npy,-0.015430036932229996,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p7_0.jpg,Ethan_Hawke,morphing,0.7,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p7_0_N1000_s8_p0.5_seed420205_saliency_norm.npy,0.6830680966377258,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p3_1.jpg,Ethan_Hawke,morphing,0.3,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p3_1_N1000_s8_p0.5_seed420206_saliency_norm.npy,0.23474986851215363,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p5_1.jpg,Ethan_Hawke,morphing,0.5,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p5_1_N1000_s8_p0.5_seed420207_saliency_norm.npy,0.6065220832824707,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p7_1.jpg,Ethan_Hawke,morphing,0.7,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p7_1_N1000_s8_p0.5_seed420208_saliency_norm.npy,0.8669250011444092,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p3_2.jpg,Ethan_Hawke,morphing,0.3,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p3_2_N1000_s8_p0.5_seed420209_saliency_norm.npy,-0.037374161183834076,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p5_2.jpg,Ethan_Hawke,morphing,0.5,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p5_2_N1000_s8_p0.5_seed420210_saliency_norm.npy,0.28349047899246216,0
data/synthetic_probes/morphing/Ethan_Hawke/Ethan_Hawke_morph_0p7_2.jpg,Ethan_Hawke,morphing,0.7,results/crise_maps/crise_tau0p1_Ethan_Hawke_Ethan_Hawke_morph_0p7_2_N1000_s8_p0.5_seed420211_saliency_norm.npy,0.7700000405311584,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p3_0.jpg,Christine_Gregoire,morphing,0.3,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p3_0_N1000_s8_p0.5_seed420212_saliency_norm.npy,0.35659557580947876,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p5_0.jpg,Christine_Gregoire,morphing,0.5,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p5_0_N1000_s8_p0.5_seed420213_saliency_norm.npy,0.6463001370429993,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p7_0.jpg,Christine_Gregoire,morphing,0.7,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p7_0_N1000_s8_p0.5_seed420214_saliency_norm.npy,0.8690731525421143,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p3_1.jpg,Christine_Gregoire,morphing,0.3,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p3_1_N1000_s8_p0.5_seed420215_saliency_norm.npy,0.13016828894615173,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p5_1.jpg,Christine_Gregoire,morphing,0.5,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p5_1_N1000_s8_p0.5_seed420216_saliency_norm.npy,0.5651443004608154,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p7_1.jpg,Christine_Gregoire,morphing,0.7,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p7_1_N1000_s8_p0.5_seed420217_saliency_norm.npy,0.8231987953186035,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p3_2.jpg,Christine_Gregoire,morphing,0.3,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p3_2_N1000_s8_p0.5_seed420218_saliency_norm.npy,0.06353925168514252,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p5_2.jpg,Christine_Gregoire,morphing,0.5,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p5_2_N1000_s8_p0.5_seed420219_saliency_norm.npy,0.34906354546546936,0
data/synthetic_probes/morphing/Christine_Gregoire/Christine_Gregoire_morph_0p7_2.jpg,Christine_Gregoire,morphing,0.7,results/crise_maps/crise_tau0p1_Christine_Gregoire_Christine_Gregoire_morph_0p7_2_N1000_s8_p0.5_seed420220_saliency_norm.npy,0.7479133605957031,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p3_0.jpg,Stephen_Friedman,morphing,0.3,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p3_0_N1000_s8_p0.5_seed420221_saliency_norm.npy,-0.056374385952949524,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p5_0.jpg,Stephen_Friedman,morphing,0.5,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p5_0_N1000_s8_p0.5_seed420222_saliency_norm.npy,0.06857080012559891,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p7_0.jpg,Stephen_Friedman,morphing,0.7,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p7_0_N1000_s8_p0.5_seed420223_saliency_norm.npy,0.6136995553970337,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p3_1.jpg,Stephen_Friedman,morphing,0.3,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p3_1_N1000_s8_p0.5_seed420224_saliency_norm.npy,-0.02986699342727661,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p5_1.jpg,Stephen_Friedman,morphing,0.5,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p5_1_N1000_s8_p0.5_seed420225_saliency_norm.npy,0.14572617411613464,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p7_1.jpg,Stephen_Friedman,morphing,0.7,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p7_1_N1000_s8_p0.5_seed420226_saliency_norm.npy,0.5547820925712585,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p3_2.jpg,Stephen_Friedman,morphing,0.3,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p3_2_N1000_s8_p0.5_seed420227_saliency_norm.npy,-0.013571778312325478,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p5_2.jpg,Stephen_Friedman,morphing,0.5,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p5_2_N1000_s8_p0.5_seed420228_saliency_norm.npy,0.08213426917791367,0
data/synthetic_probes/morphing/Stephen_Friedman/Stephen_Friedman_morph_0p7_2.jpg,Stephen_Friedman,morphing,0.7,results/crise_maps/crise_tau0p1_Stephen_Friedman_Stephen_Friedman_morph_0p7_2_N1000_s8_p0.5_seed420229_saliency_norm.npy,0.54520583152771,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p3_0.jpg,Bruce_Weber,morphing,0.3,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p3_0_N1000_s8_p0.5_seed420230_saliency_norm.npy,0.22567203640937805,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p5_0.jpg,Bruce_Weber,morphing,0.5,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p5_0_N1000_s8_p0.5_seed420231_saliency_norm.npy,0.7044281959533691,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p7_0.jpg,Bruce_Weber,morphing,0.7,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p7_0_N1000_s8_p0.5_seed420232_saliency_norm.npy,0.9259471297264099,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p3_1.jpg,Bruce_Weber,morphing,0.3,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p3_1_N1000_s8_p0.5_seed420233_saliency_norm.npy,0.056308940052986145,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p5_1.jpg,Bruce_Weber,morphing,0.5,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p5_1_N1000_s8_p0.5_seed420234_saliency_norm.npy,0.41014373302459717,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p7_1.jpg,Bruce_Weber,morphing,0.7,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p7_1_N1000_s8_p0.5_seed420235_saliency_norm.npy,0.8375790119171143,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p3_2.jpg,Bruce_Weber,morphing,0.3,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p3_2_N1000_s8_p0.5_seed420236_saliency_norm.npy,0.0024555716663599014,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p5_2.jpg,Bruce_Weber,morphing,0.5,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p5_2_N1000_s8_p0.5_seed420237_saliency_norm.npy,0.08705860376358032,0
data/synthetic_probes/morphing/Bruce_Weber/Bruce_Weber_morph_0p7_2.jpg,Bruce_Weber,morphing,0.7,results/crise_maps/crise_tau0p1_Bruce_Weber_Bruce_Weber_morph_0p7_2_N1000_s8_p0.5_seed420238_saliency_norm.npy,0.65446537733078,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p3_0.jpg,Robert_Horan,morphing,0.3,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p3_0_N1000_s8_p0.5_seed420239_saliency_norm.npy,0.22352010011672974,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p5_0.jpg,Robert_Horan,morphing,0.5,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p5_0_N1000_s8_p0.5_seed420240_saliency_norm.npy,0.7396126985549927,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p7_0.jpg,Robert_Horan,morphing,0.7,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p7_0_N1000_s8_p0.5_seed420241_saliency_norm.npy,0.9096404314041138,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p3_1.jpg,Robert_Horan,morphing,0.3,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p3_1_N1000_s8_p0.5_seed420242_saliency_norm.npy,0.12278799712657928,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p5_1.jpg,Robert_Horan,morphing,0.5,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p5_1_N1000_s8_p0.5_seed420243_saliency_norm.npy,0.36897242069244385,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p7_1.jpg,Robert_Horan,morphing,0.7,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p7_1_N1000_s8_p0.5_seed420244_saliency_norm.npy,0.7334603071212769,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p3_2.jpg,Robert_Horan,morphing,0.3,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p3_2_N1000_s8_p0.5_seed420245_saliency_norm.npy,0.20549708604812622,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p5_2.jpg,Robert_Horan,morphing,0.5,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p5_2_N1000_s8_p0.5_seed420246_saliency_norm.npy,0.5339137315750122,0
data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p7_2.jpg,Robert_Horan,morphing,0.7,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p7_2_N1000_s8_p0.5_seed420247_saliency_norm.npy,0.8480316996574402,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p3_0.jpg,Steve_Waugh,morphing,0.3,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p3_0_N1000_s8_p0.5_seed420248_saliency_norm.npy,0.1160188838839531,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p5_0.jpg,Steve_Waugh,morphing,0.5,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p5_0_N1000_s8_p0.5_seed420249_saliency_norm.npy,0.39296942949295044,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p7_0.jpg,Steve_Waugh,morphing,0.7,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p7_0_N1000_s8_p0.5_seed420250_saliency_norm.npy,0.8307232856750488,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p3_1.jpg,Steve_Waugh,morphing,0.3,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p3_1_N1000_s8_p0.5_seed420251_saliency_norm.npy,0.06198772415518761,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p5_1.jpg,Steve_Waugh,morphing,0.5,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p5_1_N1000_s8_p0.5_seed420252_saliency_norm.npy,0.2297811508178711,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p7_1.jpg,Steve_Waugh,morphing,0.7,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p7_1_N1000_s8_p0.5_seed420253_saliency_norm.npy,0.7670807838439941,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p3_2.jpg,Steve_Waugh,morphing,0.3,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p3_2_N1000_s8_p0.5_seed420254_saliency_norm.npy,-0.04419340938329697,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p5_2.jpg,Steve_Waugh,morphing,0.5,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p5_2_N1000_s8_p0.5_seed420255_saliency_norm.npy,0.09614122658967972,0
data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p7_2.jpg,Steve_Waugh,morphing,0.7,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p7_2_N1000_s8_p0.5_seed420256_saliency_norm.npy,0.7646768093109131,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p3_0.jpg,Michelle_Kwan,morphing,0.3,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p3_0_N1000_s8_p0.5_seed420257_saliency_norm.npy,0.6052728891372681,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p5_0.jpg,Michelle_Kwan,morphing,0.5,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p5_0_N1000_s8_p0.5_seed420258_saliency_norm.npy,0.837270975112915,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p7_0.jpg,Michelle_Kwan,morphing,0.7,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p7_0_N1000_s8_p0.5_seed420259_saliency_norm.npy,0.919266402721405,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p3_1.jpg,Michelle_Kwan,morphing,0.3,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p3_1_N1000_s8_p0.5_seed420260_saliency_norm.npy,0.13223011791706085,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p5_1.jpg,Michelle_Kwan,morphing,0.5,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p5_1_N1000_s8_p0.5_seed420261_saliency_norm.npy,0.4343332052230835,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p7_1.jpg,Michelle_Kwan,morphing,0.7,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p7_1_N1000_s8_p0.5_seed420262_saliency_norm.npy,0.8138562440872192,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p3_2.jpg,Michelle_Kwan,morphing,0.3,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p3_2_N1000_s8_p0.5_seed420263_saliency_norm.npy,0.01292380504310131,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p5_2.jpg,Michelle_Kwan,morphing,0.5,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p5_2_N1000_s8_p0.5_seed420264_saliency_norm.npy,0.4945080280303955,0
data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p7_2.jpg,Michelle_Kwan,morphing,0.7,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p7_2_N1000_s8_p0.5_seed420265_saliency_norm.npy,0.8154916763305664,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p3_0.jpg,Bob_Beauprez,morphing,0.3,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p3_0_N1000_s8_p0.5_seed420266_saliency_norm.npy,0.1717720329761505,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p5_0.jpg,Bob_Beauprez,morphing,0.5,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p5_0_N1000_s8_p0.5_seed420267_saliency_norm.npy,0.5179986953735352,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p7_0.jpg,Bob_Beauprez,morphing,0.7,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p7_0_N1000_s8_p0.5_seed420268_saliency_norm.npy,0.8364990949630737,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p3_1.jpg,Bob_Beauprez,morphing,0.3,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p3_1_N1000_s8_p0.5_seed420269_saliency_norm.npy,0.026678629219532013,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p5_1.jpg,Bob_Beauprez,morphing,0.5,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p5_1_N1000_s8_p0.5_seed420270_saliency_norm.npy,0.2655344605445862,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p7_1.jpg,Bob_Beauprez,morphing,0.7,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p7_1_N1000_s8_p0.5_seed420271_saliency_norm.npy,0.7921625971794128,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p3_2.jpg,Bob_Beauprez,morphing,0.3,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p3_2_N1000_s8_p0.5_seed420272_saliency_norm.npy,0.19730710983276367,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p5_2.jpg,Bob_Beauprez,morphing,0.5,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p5_2_N1000_s8_p0.5_seed420273_saliency_norm.npy,0.3271304965019226,0
data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p7_2.jpg,Bob_Beauprez,morphing,0.7,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p7_2_N1000_s8_p0.5_seed420274_saliency_norm.npy,0.7058437466621399,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p3_0.jpg,Oleksandr_Moroz,morphing,0.3,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p3_0_N1000_s8_p0.5_seed420275_saliency_norm.npy,0.23928356170654297,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p5_0.jpg,Oleksandr_Moroz,morphing,0.5,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p5_0_N1000_s8_p0.5_seed420276_saliency_norm.npy,0.5236052870750427,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p7_0.jpg,Oleksandr_Moroz,morphing,0.7,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p7_0_N1000_s8_p0.5_seed420277_saliency_norm.npy,0.8259910345077515,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p3_1.jpg,Oleksandr_Moroz,morphing,0.3,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p3_1_N1000_s8_p0.5_seed420278_saliency_norm.npy,0.3234815001487732,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p5_1.jpg,Oleksandr_Moroz,morphing,0.5,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p5_1_N1000_s8_p0.5_seed420279_saliency_norm.npy,0.6701655387878418,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p7_1.jpg,Oleksandr_Moroz,morphing,0.7,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p7_1_N1000_s8_p0.5_seed420280_saliency_norm.npy,0.918552577495575,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p3_2.jpg,Oleksandr_Moroz,morphing,0.3,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p3_2_N1000_s8_p0.5_seed420281_saliency_norm.npy,-0.005820233374834061,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p5_2.jpg,Oleksandr_Moroz,morphing,0.5,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p5_2_N1000_s8_p0.5_seed420282_saliency_norm.npy,0.192619189620018,0
data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p7_2.jpg,Oleksandr_Moroz,morphing,0.7,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p7_2_N1000_s8_p0.5_seed420283_saliency_norm.npy,0.7633267641067505,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p3_0.jpg,Kamal_Kharrazi,morphing,0.3,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p3_0_N1000_s8_p0.5_seed420284_saliency_norm.npy,0.12572968006134033,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p5_0.jpg,Kamal_Kharrazi,morphing,0.5,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p5_0_N1000_s8_p0.5_seed420285_saliency_norm.npy,0.597286581993103,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p7_0.jpg,Kamal_Kharrazi,morphing,0.7,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p7_0_N1000_s8_p0.5_seed420286_saliency_norm.npy,0.88374924659729,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p3_1.jpg,Kamal_Kharrazi,morphing,0.3,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p3_1_N1000_s8_p0.5_seed420287_saliency_norm.npy,0.09481373429298401,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p5_1.jpg,Kamal_Kharrazi,morphing,0.5,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p5_1_N1000_s8_p0.5_seed420288_saliency_norm.npy,0.39923352003097534,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p7_1.jpg,Kamal_Kharrazi,morphing,0.7,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p7_1_N1000_s8_p0.5_seed420289_saliency_norm.npy,0.8905418515205383,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p3_2.jpg,Kamal_Kharrazi,morphing,0.3,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p3_2_N1000_s8_p0.5_seed420290_saliency_norm.npy,0.10495014488697052,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p5_2.jpg,Kamal_Kharrazi,morphing,0.5,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p5_2_N1000_s8_p0.5_seed420291_saliency_norm.npy,0.45607274770736694,0
data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p7_2.jpg,Kamal_Kharrazi,morphing,0.7,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p7_2_N1000_s8_p0.5_seed420292_saliency_norm.npy,0.8397954702377319,0
